"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",804.39635678392,636.824120603015,679.662286432161,734.417989949749,631.991859296482,632.010829145729,793.649849246231,798.188718592965,764.370628140704,693.307512562814
"2",740.820075376884,900.477361809045,858.674145728643,821.463090452261,939.111155778894,837.103015075377,888.464095477387,827.635778894472,904.248743718593,975.448015075377
"3",804.39635678392,636.824120603015,679.662286432161,734.417989949749,631.991859296482,632.010829145729,793.649849246231,798.188718592965,764.370628140704,693.307512562814
"4",740.820075376884,900.477361809045,858.674145728643,821.463090452261,939.111155778894,837.103015075377,888.464095477387,827.635778894472,904.248743718593,975.448015075377
"5",555.242613065327,568.797085427136,511.507311557789,569.417060301507,558.677763819096,607.720376884422,550.923391959799,515.714974874372,636.850226130653,462.251256281407
"6",1190.81283919598,1283.20278894472,1182.38190954774,983.613969849246,950.177286432161,1345.42070351759,1331.69927135678,1072.54110552764,1312.38128140704,1223.13316582915
"7",1185.99434673367,950.319371859296,1056.90201005025,821.645829145729,831.98891959799,940.70743718593,1000.63829145729,1006.20540201005,969.365226130653,926.558693467337
"8",758.206633165829,766.074773869347,621.664095477387,676.0441959799,678.929045226131,628.216055276382,714.407939698492,574.745703517588,862.830050251256,653.059698492462
"9",164.461407035176,157.129623115578,154.444120603015,158.305502512563,153.585427135678,153.463216080402,152.485201005025,178.457889447236,141.954547738693,182.826532663317
"10",1334.49685929648,1144.63917085427,865.551733668342,1202.32962311558,1334.74613065327,1046.76459798995,1116.52422110553,877.631934673367,934.049221105528,929.049623115578
"11",106.130025125628,99.0571859296482,103.913944723618,84.8241206030151,103.789346733668,99.7032914572864,99.1576884422111,97.7213819095477,102.391859296482,125.057688442211
"12",854.601984924623,760.027638190955,732.298266331658,706.339673366834,588.849221105528,727.429045226131,726.029748743719,734.553869346734,711.913944723618,606.71756281407
"13",493.639974874372,332.523015075377,359.448015075377,280.841984924623,289.675351758794,368.238693467337,319.522713567839,292.683316582915,314.853366834171,338.010829145729
"14",1469.81346733668,1462.28381909548,1603.6017839196,1449.11266331658,1397.19595477387,1392.23917085427,1464.16834170854,1342.30904522613,1646.43256281407,1486.3159798995
"15",1618.94771356784,1684.07035175879,1763.28804020101,1478.55354271357,1434.24874371859,1409.56680904523,1450.80361809045,1378.80844221106,1539.92070351759,1479.58731155779
"16",1134.10442211055,876.898869346734,982.662688442211,769.066934673367,956.793341708543,774.689045226131,958.479371859297,852.873743718593,957.495879396985,1136.41685929648
"17",470.852236180905,410.2858040201,442.390728643216,484.268844221106,540.135075376884,571.455175879397,481.298391959799,443.871331658291,601.228115577889,554.527010050251
"18",1134.10442211055,876.898869346734,982.662688442211,769.066934673367,956.793341708543,774.689045226131,958.479371859297,852.873743718593,957.495879396985,1136.41685929648
"19",470.852236180905,410.2858040201,442.390728643216,484.268844221106,540.135075376884,571.455175879397,481.298391959799,443.871331658291,601.228115577889,554.527010050251
"20",774.859271356784,531.814849246231,633.891859296482,570.364221105528,708.741206030151,618.210653266332,696.91567839196,661.115175879397,697.20540201005,636.143693467337
"21",488.954371859296,493.929648241206,514.248844221106,378.422110552764,423.225728643216,426.064296482412,396.066231155779,486.662688442211,487.421005025126,437.427135678392
"22",976.492462311558,998.597361809045,976.321206030151,888.959170854271,1012.94871859296,886.558391959799,1023.25185929648,915.828743718593,1089.57748743719,815.95756281407
"23",573.305301507538,552.531055276382,523.557788944724,606.592738693467,628.101281407035,549.170829145729,517.065326633166,520.104899497487,455.81283919598,467.021507537688
"24",343.488417085427,355.377663316583,325.381683417085,343.573844221106,370.309045226131,299.352738693467,333.579673366834,346.529422110553,293.56459798995,386.928542713568
"25",1267.90851758794,1645.24701005025,1358.39949748744,1417.77826633166,1339.7808040201,1294.13577889447,1440.68180904523,1546.71266331658,1384.44010050251,1649.70630653266
"26",513.201105527638,503.022613065327,526.162713567839,527.628040201005,482.326005025126,501.901407035176,467.505427135678,509.535577889447,451.657261306533,498.814070351759
"27",1149.53344221106,1400.69726130653,1222.78432160804,1230.02288944724,1093.39997487437,1250.56592964824,1316.25366834171,1257.91959798995,1290.81806532663,1342.98891959799
"28",488.640175879397,431.11756281407,429.55527638191,375.903417085427,374.888844221106,425.838969849246,391.884396984925,401.146507537688,346.029748743719,428.522211055276
"29",1263.236959799,971.001984924623,1149.51396984925,1041.53706030151,1182.51756281407,1104.32761306533,985.863693467337,1067.35153266332,1152.69055276382,960.417688442211
"30",3015.17587939698,2697.65577889447,2400.69939698492,3057.33577889447,2777.98188442211,2419.35587939699,3263.48100502513,2738.4064321608,2621.08854271357,2357.78992462312
"31",938.771834170854,1005.53464824121,909.274346733668,959.103492462312,868.278894472362,1046.74211055276,996.411030150754,1016.67233668342,1073.22510050251,922.379396984925
"32",1097.85625628141,1121.35113065327,1230.33846733668,1071.00502512563,1388.49645728643,1298.59876884422,1276.14180904523,1427.02271356784,1302.1664321608,1572.6074120603
"33",999.726608040201,1163.9625879397,1208.3209798995,1378.42007537688,1301.26630653266,1056.25907035176,1093.813040201,1029.70932160804,1074.08540201005,1109.44158291457
"34",1097.85625628141,1121.35113065327,1230.33846733668,1071.00502512563,1388.49645728643,1298.59876884422,1276.14180904523,1427.02271356784,1302.1664321608,1572.6074120603
"35",999.726608040201,1163.9625879397,1208.3209798995,1378.42007537688,1301.26630653266,1056.25907035176,1093.813040201,1029.70932160804,1074.08540201005,1109.44158291457
"36",1346.27213567839,1522.62100502513,1895.21718592965,1808.40680904523,1693.94168341709,1322.14650753769,1564.43457286432,1675.31233668342,1701.43816582915,1337.95728643216
"37",1587.32057788945,1839.65766331658,2034.31354271357,1902.02449748744,1989.34248743719,1810.29507537688,1969.72301507538,1836.66108040201,1788.4983919598,1891.90592964824
"38",2054.96761306533,2019.54047738693,2503.51718592965,2275.8385678392,2272.84118090452,1956.16844221106,1835.06924623116,2357.58871859296,2227.19474874372,2157.62170854271
"39",1080.80841708543,1321.28,1063.06208542714,1297.70027638191,1216.44298994975,1087.88138190955,1046.74964824121,1591.4098241206,1444.18281407035,1295.31366834171
"40",639.681381909548,617.034547738694,592.125,615.000979899497,730.872336683417,688.552663316583,627.851231155779,758.079170854271,697.441608040201,632.081180904523
"41",1411.17464824121,2002.53163316583,1791.09123115578,1957.50690954774,1754.52261306533,1794.23052763819,1931.17698492462,1869.82673366834,1871.57145728643,1760.40600502513
"42",674.902914572864,934.579874371859,1085.2833919598,993.969824120603,1101.82188442211,887.821884422111,860.387713567839,766.465100502513,906.397763819096,947.185527638191
"43",1249.96894472362,1749.13505025126,1646.37464824121,1465.91394472362,1645.95135678392,1545.92713567839,1598.46984924623,1836.04773869347,1338.03414572864,1460.5527638191
"44",905.101909547739,780.682185929648,1008.47477386935,1149.68922110553,797.039974874372,1025.9577638191,913.051030150754,1010.84170854271,812.640979899497,867.815854271357
"45",1105.56291457286,1169.03427135678,1387.74771356784,1272.99595477387,1254.68934673367,1236.16834170854,1348.11447236181,1462.69859296482,1458.38703517588,1111.2767839196
"46",1345.71899497487,1876.13263819095,1701.67587939699,1485.99575376884,1706.63075376884,1290.89447236181,1971.90954773869,1836.2632160804,1375.59233668342,1617.41668341709
"47",1377.00492462312,1278.5759798995,1323.84319095477,1274.43595477387,1664.03615577889,1282.31454773869,1363.16379396985,1486.20814070352,1157.80864321608,1203.79374371859
"48",612.588040201005,573.351130653266,675.324522613065,598.094849246231,757.560201005025,607.158567839196,566.999371859297,539.707914572864,645.133442211055,528.190954773869
"49",612.588040201005,573.351130653266,675.324522613065,598.094849246231,757.560201005025,607.158567839196,566.999371859297,539.707914572864,645.133442211055,528.190954773869
"50",653.256180904523,621.175879396985,561.629924623116,552.710527638191,552.539095477387,543.235552763819,507.210452261307,581.535175879397,524.395879396985,504.352537688442
"51",803.353743718593,835.403994974874,561.448216080402,775.006809045226,847.186708542714,711.517587939699,678.984296482412,707.889422110553,680.939070351759,611.899899497487
"52",816.724020100502,795.887412060301,665.448341708543,794.495452261307,701.501105527638,746.768944723618,725.317688442211,581.708542713568,764.585904522613,699.229120603015
"53",820.376859296482,757.58972361809,624.202613065327,738.315552763819,637.8408040201,662.600502512563,678.046005025126,703.556180904523,685.64824120603,669.487336683417
